order_id,user_id,order_date,status,total_amount
12107,235,2025-04-21T11:07:29,completed,229.04
12108,3041,2024-07-28T08:08:27,completed,119.85
12109,4678,2025-06-28T10:37:35,cancelled,579.22
12110,704,2024-12-24T02:10:32,completed,658.12
12111,4042,2025-01-19T09:31:47,completed,282.5
12112,4606,2025-07-03T08:53:45,completed,1270.77
12113,655,2023-12-14T05:09:33,completed,187.4
12114,4874,2025-07-06T05:36:40,cancelled,101.52
12115,442,2025-06-10T21:18:36,completed,634.03
12116,1,2024-11-23T02:08:28,completed,414.76
12117,2236,2025-07-01T22:18:09,completed,308.51
12118,291,2023-12-07T09:30:38,completed,25.24
12119,2600,2025-07-17T07:24:01,completed,825.42
12120,192,2025-09-07T14:33:56,completed,946.1
12121,4414,2025-04-30T17:45:31,completed,206.95
12122,1434,2024-08-01T11:36:36,completed,1387.32
12123,2837,2024-04-27T17:54:49,completed,38.57
12124,2602,2024-03-05T10:42:01,completed,105.8
12125,1673,2025-05-04T03:45:15,completed,16.21
12126,501,2024-09-29T15:05:28,completed,492.07
12127,974,2023-12-13T16:15:11,completed,40.43
12128,2995,2025-06-29T16:44:15,completed,1883.64
12129,643,2025-06-28T08:45:23,completed,448.34
12130,3324,2024-03-01T13:31:07,completed,699.46
12131,2502,2024-03-01T19:32:01,completed,331.63
12132,3709,2025-02-17T07:12:58,cancelled,210.0
12133,3807,2024-06-02T10:53:54,completed,611.1
12134,4851,2025-07-31T15:34:05,completed,101.53
12135,674,2025-02-24T03:37:42,completed,710.68
12136,4104,2024-01-29T03:50:43,completed,315.05
12137,4135,2023-12-06T06:24:55,completed,404.94
12138,4988,2024-06-08T06:29:50,completed,340.25
12139,4307,2025-09-24T07:37:29,completed,495.0
12140,2407,2025-01-14T20:59:07,completed,431.74
12141,2450,2024-03-04T18:10:42,completed,200.0
12142,3587,2025-09-20T13:48:57,completed,405.11
12143,3194,2025-02-15T14:48:04,completed,107.82
12144,3076,2024-11-30T13:40:42,completed,67.14
12145,3727,2024-07-23T21:45:03,completed,462.22
12146,1542,2024-03-11T13:18:24,completed,453.8
12147,1552,2025-04-13T04:08:06,completed,220.6
12148,2341,2025-09-30T21:54:01,completed,214.7
12149,628,2024-07-29T22:41:38,completed,555.2
12150,1525,2024-08-25T16:11:30,completed,304.62
12151,2213,2024-03-01T08:23:13,cancelled,67.32
12152,1325,2024-06-04T04:14:54,completed,242.19
12153,4913,2025-06-12T03:02:08,completed,630.93
12154,308,2024-10-24T12:08:17,completed,45.5
12155,3738,2023-12-30T23:43:09,completed,749.56
12156,1255,2025-02-15T23:25:24,completed,427.08
12157,3370,2024-01-13T01:02:53,completed,433.67
12158,270,2025-05-17T03:59:42,completed,758.25
12159,3921,2025-01-13T16:39:37,completed,450.36
12160,998,2024-08-08T23:55:52,completed,498.0
12161,562,2025-08-31T00:12:08,completed,244.84
12162,4429,2025-01-16T17:13:32,completed,954.28
12163,890,2025-08-08T16:15:02,cancelled,364.85
12164,793,2024-02-14T15:51:51,completed,450.79
12165,3019,2025-09-22T17:09:13,completed,398.8
12166,3162,2024-12-22T07:13:28,completed,425.57
12167,4054,2025-06-07T05:04:17,completed,507.09
12168,1838,2024-03-02T17:05:26,completed,396.84
12169,2088,2023-12-31T08:10:54,completed,310.95
12170,2150,2024-07-05T06:58:45,completed,497.07
12171,4937,2024-08-08T17:24:36,completed,83.88
12172,53,2024-01-14T12:56:47,completed,316.84
12173,815,2025-10-11T03:35:39,completed,873.62
12174,2977,2024-03-12T12:11:47,completed,885.81
12175,1883,2024-07-17T15:55:55,completed,66.47
12176,4139,2024-05-10T23:09:44,completed,754.25
12177,4373,2025-06-05T05:37:31,completed,341.1
12178,485,2024-11-20T06:16:11,completed,369.61
12179,4248,2024-05-06T14:53:41,completed,327.94
12180,2312,2024-10-04T05:01:16,completed,469.33
12181,966,2024-01-21T06:47:43,completed,44.5
12182,4591,2025-10-31T16:47:35,completed,762.41
12183,3068,2024-08-20T18:33:05,completed,249.01
12184,1692,2025-11-21T14:02:46,completed,66.67
12185,1619,2025-05-22T15:53:34,completed,1590.03
12186,262,2025-08-06T17:09:23,completed,946.18
12187,2158,2025-07-31T10:57:49,completed,264.26
12188,2164,2025-01-13T13:08:03,completed,519.47
12189,1058,2024-12-17T13:31:42,completed,148.05
12190,443,2024-05-05T21:19:31,completed,573.07
12191,2670,2024-09-17T15:05:52,completed,129.67
12192,1233,2025-07-08T13:11:48,completed,654.16
12193,932,2024-10-05T10:46:26,completed,459.8
12194,3022,2024-03-15T19:05:05,completed,760.32
12195,3220,2025-11-07T20:57:35,completed,1293.04
12196,1395,2024-11-03T19:40:28,completed,346.55
12197,63,2024-01-28T10:03:19,completed,97.93
12198,4656,2024-05-14T17:40:34,completed,221.54
12199,2765,2025-05-17T06:16:54,completed,207.04
12200,3876,2024-08-24T23:44:07,completed,886.72
12201,1933,2024-12-28T00:35:01,completed,46.25
12202,2874,2025-06-09T21:18:09,cancelled,64.5
12203,2839,2025-03-07T20:56:30,completed,55.68
12204,2074,2024-10-04T14:00:43,completed,1218.36
12205,3447,2025-02-11T14:41:57,completed,1287.28
12206,3540,2024-06-05T17:28:12,completed,374.12
12207,3039,2024-05-08T11:39:58,completed,411.18
12208,1407,2024-08-28T12:34:13,completed,489.14
12209,65,2024-06-03T02:59:34,completed,837.36
12210,3760,2025-08-09T08:37:07,completed,317.38
12211,756,2025-03-22T16:57:22,completed,144.82
12212,1539,2024-01-14T00:57:43,completed,242.4
12213,1252,2025-05-28T05:15:45,completed,285.15
12214,2498,2023-12-03T16:30:38,completed,47.55
12215,2572,2025-03-28T21:08:35,completed,13.63
12216,3607,2024-08-13T11:33:12,completed,93.83
12217,1357,2025-01-24T03:05:10,completed,200.36
12218,1935,2024-08-04T01:52:33,completed,575.19
12219,2253,2025-10-06T20:58:59,cancelled,793.84
12220,525,2025-07-03T16:41:00,returned,81.51
12221,4108,2025-09-11T19:35:42,completed,642.52
12222,1692,2024-10-27T07:25:53,completed,384.15
12223,4394,2024-02-06T08:05:22,completed,166.07
12224,4771,2024-09-08T00:00:30,completed,176.35
12225,3522,2025-04-02T17:25:26,completed,619.6
12226,1698,2024-07-11T21:16:34,completed,556.82
12227,2170,2024-11-11T23:15:32,cancelled,697.23
12228,3064,2025-04-28T04:40:27,completed,111.84
12229,3935,2024-06-06T11:26:40,completed,406.1
12230,4511,2024-02-02T22:04:46,completed,741.36
12231,3624,2025-04-16T13:05:54,completed,19.31
12232,4434,2024-08-13T19:55:14,completed,725.6
12233,4701,2025-09-26T17:52:56,completed,264.75
12234,1523,2024-09-22T20:21:19,completed,261.45
12235,1683,2025-08-26T09:27:53,completed,1028.18
12236,1926,2024-09-14T21:05:14,completed,472.29
12237,1834,2024-06-01T02:47:30,completed,379.26
12238,1605,2025-02-24T09:02:13,cancelled,13.9
12239,3485,2024-12-10T16:37:41,completed,318.51
12240,2175,2025-02-11T10:02:12,completed,731.38
12241,1289,2024-04-20T14:00:46,completed,161.62
12242,3608,2024-08-31T12:07:30,completed,793.34
12243,1025,2024-08-23T11:10:06,completed,148.28
12244,2949,2025-08-02T15:49:57,completed,124.68
12245,3193,2025-10-09T12:28:06,completed,71.46
12246,2412,2024-02-26T00:30:34,returned,64.8
12247,177,2024-02-14T19:32:56,completed,317.93
12248,4427,2024-09-18T04:26:56,completed,49.0
12249,1836,2024-07-10T13:11:09,completed,5.9
12250,2113,2024-06-06T07:30:45,completed,498.71
12251,4974,2024-09-28T07:50:24,completed,160.67
12252,2908,2025-05-08T10:25:59,completed,647.01
12253,3117,2025-03-18T15:19:10,completed,180.54
12254,3126,2023-12-31T05:46:26,completed,432.07
12255,3943,2025-04-23T19:38:22,completed,478.52
12256,1787,2024-03-11T06:16:32,completed,908.74
12257,4739,2025-09-09T07:17:25,completed,369.12
12258,1832,2024-12-26T18:46:40,completed,55.56
12259,1971,2025-11-04T18:24:43,completed,469.48
12260,1945,2024-06-01T13:31:05,completed,521.45
12261,148,2024-11-28T09:58:17,cancelled,606.76
12262,428,2024-12-09T18:33:00,cancelled,330.05
12263,4880,2024-04-17T07:13:22,returned,304.17
12264,1857,2024-11-17T01:47:17,cancelled,8.57
12265,4924,2023-12-20T01:04:19,completed,859.91
12266,17,2025-09-22T11:05:47,completed,1261.49
12267,3974,2024-03-30T04:49:36,completed,215.36
12268,2423,2025-01-24T05:52:29,completed,564.68
12269,283,2025-03-03T22:11:48,returned,549.4
12270,1989,2024-10-20T19:15:42,completed,217.87
12271,3821,2025-07-14T21:44:41,completed,242.24
12272,1773,2025-04-16T03:41:31,completed,187.34
12273,4710,2024-09-16T22:14:23,cancelled,373.51
12274,2519,2024-10-11T12:13:06,completed,301.37
12275,3630,2023-12-01T19:14:30,completed,410.58
12276,2194,2024-08-20T16:01:25,completed,38.83
12277,3580,2025-11-07T04:10:56,completed,108.96
12278,1163,2024-06-08T20:33:25,completed,890.2
12279,2107,2024-07-14T06:48:45,completed,228.79
12280,3401,2024-04-13T17:04:12,completed,383.22
12281,539,2025-01-06T00:30:24,completed,204.41
12282,2513,2024-01-31T00:20:04,completed,524.05
12283,240,2024-09-16T12:55:54,completed,129.73
12284,2960,2025-08-16T03:53:39,completed,1236.09
12285,3538,2024-06-13T03:20:04,completed,929.45
12286,639,2024-06-14T07:59:32,completed,444.38
12287,46,2024-01-20T12:19:32,completed,105.88
12288,3392,2025-08-23T17:52:35,completed,86.26
12289,2917,2025-05-28T14:13:36,completed,113.31
12290,4786,2025-05-11T15:08:31,completed,399.22
12291,803,2024-10-13T08:00:54,completed,1037.19
12292,3440,2024-01-26T14:45:39,completed,786.74
12293,2032,2023-12-25T07:37:33,completed,416.26
12294,2418,2025-10-22T00:13:57,returned,42.38
12295,2103,2024-02-17T14:18:20,completed,385.74
12296,1228,2025-03-26T09:52:23,completed,498.39
12297,1481,2025-05-22T04:51:16,completed,834.69
12298,636,2024-11-20T20:58:16,completed,364.59
12299,4251,2024-08-05T07:11:35,completed,813.22
12300,546,2025-04-04T01:48:06,completed,345.22
12301,4805,2025-10-20T17:19:52,completed,151.72
12302,147,2024-05-05T04:28:34,completed,78.81
12303,2566,2024-08-14T04:18:23,completed,732.64
12304,76,2025-01-17T00:42:51,completed,528.57
12305,2632,2025-10-05T14:43:59,completed,407.02
12306,2481,2025-08-24T15:02:08,completed,235.78
12307,1907,2025-04-04T05:40:10,completed,491.99
12308,3297,2025-11-11T00:08:59,completed,7.15
12309,4395,2024-07-17T21:04:53,completed,195.39
12310,1586,2024-10-11T07:17:16,completed,1184.82
12311,3453,2025-09-01T11:19:01,completed,61.68
12312,3266,2024-06-21T11:02:59,completed,689.72
12313,1174,2023-12-31T10:44:21,returned,300.04
12314,1832,2024-09-13T02:47:51,completed,392.76
12315,4432,2024-03-03T19:36:47,completed,286.72
12316,2664,2023-12-27T06:26:37,completed,124.59
12317,3600,2024-04-22T21:24:52,returned,1875.06
12318,1330,2025-05-01T00:09:00,completed,259.76
12319,871,2025-02-05T07:04:52,completed,484.07
12320,185,2025-01-25T22:09:09,completed,366.34
12321,4107,2023-11-29T02:40:34,completed,345.22
12322,3051,2024-03-12T07:20:53,completed,1396.86
12323,4039,2024-12-13T01:53:09,completed,435.57
12324,4884,2024-05-12T09:00:40,completed,925.12
12325,976,2023-12-04T14:06:01,completed,874.31
12326,29,2024-06-20T06:18:02,completed,491.26
12327,4281,2024-03-18T00:11:39,completed,362.39
12328,225,2024-12-10T02:53:21,completed,993.24
12329,2268,2024-10-19T03:38:03,cancelled,801.85
12330,2597,2024-05-08T03:10:52,cancelled,123.48
12331,370,2024-10-21T02:39:09,completed,262.76
12332,3838,2024-03-11T11:48:42,completed,1524.42
12333,3258,2025-11-22T07:57:21,completed,193.5
12334,2583,2025-09-23T23:32:08,completed,849.97
12335,1461,2024-12-27T14:23:21,completed,713.7
12336,4647,2025-10-05T17:54:14,completed,485.57
12337,2297,2024-02-15T17:40:07,completed,711.43
12338,4308,2024-06-19T16:06:09,completed,424.82
12339,1381,2025-04-03T10:01:53,completed,113.12
12340,4262,2024-06-16T11:02:17,completed,489.2
12341,4702,2025-05-06T13:29:56,completed,931.42
12342,579,2024-06-25T08:01:05,completed,245.42
12343,3383,2024-11-14T05:46:57,completed,1013.28
12344,921,2024-02-26T07:23:22,completed,342.93
12345,2126,2025-01-11T22:42:46,cancelled,1601.61
12346,493,2025-07-06T13:41:43,completed,418.66
12347,205,2025-02-19T21:26:50,completed,333.69
12348,3365,2024-05-24T17:50:49,completed,447.31
12349,96,2025-03-01T23:09:08,completed,102.1
12350,4241,2024-07-31T08:58:58,completed,926.28
12351,210,2025-08-06T01:43:28,completed,360.65
12352,2723,2024-05-10T08:56:33,completed,601.3
12353,294,2025-11-16T20:18:44,completed,290.11
12354,2357,2023-12-14T22:41:09,completed,448.46
12355,3048,2025-02-17T01:05:12,completed,332.98
12356,336,2024-10-12T23:40:41,completed,146.27
12357,1520,2025-02-16T21:08:21,completed,474.01
12358,456,2025-08-08T10:24:36,completed,773.03
12359,2836,2024-01-02T00:57:08,completed,132.93
12360,923,2024-10-18T03:13:35,completed,300.37
12361,2760,2024-12-16T20:53:45,completed,737.5
12362,2350,2024-10-05T12:10:16,completed,887.97
12363,3197,2024-06-17T05:01:15,completed,446.44
12364,1519,2025-05-21T02:50:37,completed,491.47
12365,3081,2025-07-07T11:56:46,completed,441.07
12366,1316,2025-09-26T13:57:24,completed,1828.08
12367,4795,2025-11-09T18:15:38,completed,206.62
12368,4798,2025-04-23T05:40:37,completed,15.9
12369,3938,2025-09-26T08:25:44,completed,728.8
12370,3702,2025-03-13T11:41:14,returned,283.62
12371,3596,2025-03-28T22:21:07,completed,193.36
12372,3594,2025-05-18T16:44:11,completed,741.52
12373,1308,2025-11-11T15:25:59,completed,564.59
12374,3108,2023-11-30T22:52:53,returned,338.78
12375,1331,2025-02-12T15:15:58,completed,858.34
12376,2505,2024-04-11T01:53:55,completed,410.91
12377,1769,2024-04-10T15:19:32,completed,305.75
12378,1755,2024-12-24T22:00:19,completed,154.58
12379,4789,2025-01-17T22:29:03,cancelled,176.06
12380,2239,2025-07-13T05:08:41,completed,687.98
12381,3367,2025-09-24T17:49:33,completed,906.83
12382,1155,2024-07-01T06:16:41,completed,14.17
12383,1278,2025-11-26T02:30:26,completed,389.65
12384,301,2025-03-18T19:27:13,completed,739.7
12385,688,2024-12-27T15:05:10,completed,602.57
12386,3586,2024-11-15T01:29:18,completed,816.52
12387,46,2025-07-14T13:22:59,completed,185.5
12388,614,2024-06-24T14:00:53,completed,1172.48
12389,892,2025-10-04T19:39:05,completed,440.21
12390,3675,2024-08-02T15:16:35,cancelled,433.57
12391,3010,2025-07-06T02:54:05,completed,86.1
12392,2184,2024-08-26T11:38:22,completed,247.88
12393,4838,2024-02-23T01:35:29,completed,367.93
12394,4153,2025-09-22T18:53:39,completed,229.0
12395,3294,2025-05-30T05:40:51,completed,408.61
12396,1368,2024-05-30T08:18:09,completed,363.46
12397,1533,2025-09-03T17:47:58,cancelled,805.94
12398,4882,2025-09-03T22:54:59,completed,258.19
12399,2661,2025-07-15T20:17:57,completed,227.98
12400,715,2024-08-09T10:23:32,completed,599.16
12401,2322,2025-01-18T18:10:45,completed,7.29
12402,783,2025-07-01T15:06:48,completed,186.12
12403,1555,2025-10-21T14:04:43,completed,587.5
12404,4019,2024-11-14T12:59:39,completed,929.95
12405,2131,2024-03-12T15:06:01,completed,426.31
12406,342,2025-09-15T03:49:48,completed,23.92
12407,872,2024-12-13T12:02:45,completed,441.4
12408,3918,2024-03-02T22:06:14,cancelled,153.98
12409,324,2024-11-14T09:58:44,completed,355.88
12410,4121,2024-06-21T16:17:21,completed,225.19
12411,3013,2025-10-18T02:22:00,completed,569.14
12412,906,2024-04-28T19:46:17,completed,356.5
12413,1257,2023-12-14T16:26:44,cancelled,603.23
12414,824,2025-04-09T15:58:22,completed,197.66
12415,3665,2024-10-23T03:04:28,completed,75.99
12416,51,2025-08-15T05:38:22,completed,125.37
12417,2630,2025-01-30T12:44:56,completed,494.75
12418,3138,2025-02-05T02:07:31,completed,422.32
12419,430,2024-02-29T05:27:38,completed,145.25
12420,3918,2025-08-01T20:51:39,completed,10.33
12421,3458,2024-02-18T05:30:09,completed,504.99
12422,4199,2025-07-08T13:48:40,completed,545.17
12423,4871,2024-09-21T05:27:34,completed,878.26
12424,3769,2025-09-09T22:39:40,completed,65.35
12425,3679,2025-09-04T11:21:51,completed,388.73
12426,2951,2025-08-26T15:58:52,completed,297.13
12427,1821,2024-06-25T15:29:30,completed,474.76
12428,3887,2025-07-22T15:13:57,completed,992.11
12429,3106,2025-06-10T01:22:53,completed,408.29
12430,1971,2025-07-14T20:56:55,completed,626.66
12431,340,2025-09-02T01:34:00,completed,485.51
12432,4225,2023-12-25T10:28:32,completed,70.55
12433,4111,2024-05-03T21:51:18,completed,342.66
12434,2417,2024-07-22T02:44:50,completed,235.87
12435,3966,2024-05-07T22:13:18,completed,367.63
12436,3507,2025-02-28T22:21:29,completed,723.9
12437,1633,2024-12-23T12:49:58,completed,95.69
12438,3884,2025-07-10T11:26:24,completed,1349.22
12439,4089,2025-01-07T04:02:53,completed,499.4
12440,297,2025-10-28T02:27:54,cancelled,578.66
12441,4486,2024-01-17T15:41:02,completed,318.14
12442,4974,2024-12-26T03:50:48,completed,158.85
12443,1114,2024-12-15T09:51:38,completed,34.07
12444,4399,2024-05-05T19:33:06,completed,976.38
12445,3067,2025-01-27T02:22:17,completed,802.62
12446,701,2024-11-27T03:20:03,cancelled,2019.71
12447,2992,2024-11-06T09:30:06,completed,492.85
12448,479,2025-04-17T12:10:38,completed,198.25
12449,2445,2025-06-30T16:40:29,completed,74.7
12450,462,2024-09-02T02:49:20,completed,213.97
12451,93,2024-12-29T19:41:16,completed,1178.06
12452,2384,2024-05-18T22:33:29,completed,832.07
12453,4122,2025-06-18T22:54:52,completed,839.34
12454,3687,2024-05-27T22:38:37,completed,807.22
12455,1272,2024-05-12T17:30:31,completed,455.97
12456,2649,2024-10-07T12:05:56,completed,148.2
12457,1594,2024-07-05T17:22:26,completed,364.86
12458,256,2025-07-11T05:36:05,completed,280.04
12459,2475,2024-12-01T00:35:52,completed,216.46
12460,2822,2024-11-11T07:18:31,cancelled,758.55
12461,1311,2023-12-08T23:27:40,completed,440.37
12462,4224,2025-09-02T09:01:37,completed,513.41
12463,3426,2024-06-10T04:09:07,cancelled,332.94
12464,254,2024-02-09T09:38:21,completed,481.13
12465,4856,2024-05-26T18:54:02,cancelled,128.88
12466,246,2025-06-07T10:18:53,completed,346.24
12467,2686,2023-12-04T17:00:42,returned,621.87
12468,2170,2025-03-12T02:42:17,completed,529.43
12469,4426,2023-12-07T20:05:32,completed,1237.26
12470,1344,2025-03-25T19:38:47,completed,387.51
12471,2798,2025-11-06T10:07:56,completed,209.12
12472,3562,2024-02-23T17:05:14,completed,567.74
12473,4603,2024-08-25T07:42:27,cancelled,112.27
12474,4586,2024-04-26T01:41:42,completed,236.08
12475,4896,2024-12-30T08:23:50,completed,72.8
12476,1224,2025-08-30T15:52:02,completed,267.72
12477,1491,2025-04-05T20:51:20,completed,334.93
12478,1257,2025-10-06T12:16:08,completed,391.38
12479,3298,2024-10-18T17:03:33,completed,81.44
12480,1211,2023-12-16T04:13:11,completed,291.05
12481,3130,2024-04-20T20:34:49,completed,144.45
12482,697,2025-01-24T10:30:48,completed,33.26
12483,3954,2024-03-06T08:41:34,completed,193.06
12484,4588,2024-09-30T15:57:44,completed,253.9
12485,4255,2024-03-10T15:40:01,completed,485.1
12486,1271,2024-08-24T23:46:12,completed,157.07
12487,2262,2024-06-20T14:39:48,completed,374.72
12488,491,2025-07-31T20:24:20,completed,115.14
12489,2512,2024-04-05T18:21:39,completed,95.6
12490,1991,2023-12-28T20:34:49,completed,487.31
12491,4001,2025-11-14T17:19:20,cancelled,443.35
12492,4748,2024-06-18T15:17:24,completed,9.42
12493,2729,2024-01-19T20:08:47,completed,181.98
12494,2350,2025-04-20T01:51:55,completed,567.67
12495,1176,2025-09-16T08:14:29,completed,288.58
12496,1527,2024-04-08T12:06:28,completed,152.01
12497,712,2025-09-27T23:22:40,completed,559.74
12498,1924,2025-10-03T19:49:37,completed,140.31
12499,1474,2024-05-26T20:40:57,completed,452.82
12500,298,2025-10-22T21:26:02,completed,389.77
12501,653,2024-02-02T04:15:50,cancelled,254.21
12502,3275,2025-03-16T21:43:36,completed,492.3
12503,2003,2023-12-25T05:32:36,completed,618.92
12504,4081,2025-06-12T15:13:52,completed,82.79
12505,1493,2025-04-17T21:00:00,completed,467.59
12506,1819,2024-08-30T18:03:50,completed,710.14
12507,3513,2024-11-11T20:24:57,completed,818.64
12508,4008,2024-11-20T20:56:09,completed,98.75
12509,712,2024-03-11T04:54:25,completed,229.92
12510,3092,2023-12-03T20:23:44,completed,523.6
12511,387,2024-06-23T17:40:05,cancelled,544.85
12512,1660,2025-07-08T21:19:22,completed,789.29
12513,1859,2024-07-02T06:07:04,completed,1281.97
12514,2104,2024-01-18T15:31:33,completed,24.79
12515,2508,2023-12-13T10:45:19,completed,404.36
12516,912,2024-01-11T02:56:06,returned,910.67
12517,1537,2025-05-30T12:28:14,completed,56.19
12518,394,2025-05-17T05:03:16,completed,456.65
12519,1482,2024-12-16T10:39:29,completed,977.58
12520,1501,2025-05-16T16:29:09,cancelled,595.26
12521,1498,2025-03-01T15:27:43,completed,1084.59
12522,3991,2025-09-09T17:28:40,completed,742.8
12523,1349,2025-05-28T02:16:47,cancelled,1098.31
12524,2506,2024-06-26T12:24:45,completed,1140.96
12525,1713,2024-02-13T14:31:13,completed,194.94
12526,1743,2025-02-09T00:44:22,completed,1152.77
12527,3027,2024-05-13T05:29:03,completed,96.06
12528,3467,2024-03-31T02:19:18,cancelled,294.29
12529,4760,2024-06-25T10:31:24,completed,1317.45
12530,242,2024-09-11T12:08:37,completed,107.59
12531,3941,2025-07-26T14:44:26,completed,413.44
12532,886,2024-06-01T17:30:15,completed,348.01
12533,1344,2025-09-10T18:08:27,completed,734.44
12534,4422,2025-01-29T00:15:31,completed,495.12
12535,4880,2025-04-10T18:52:24,completed,91.44
12536,2452,2024-01-25T15:16:19,completed,300.6
12537,1994,2024-01-13T08:59:50,completed,85.64
12538,488,2025-03-24T19:19:43,completed,1430.93
12539,4320,2024-12-07T02:27:49,completed,157.32
12540,3289,2025-06-05T04:45:20,completed,1068.03
12541,3224,2025-03-20T17:18:10,completed,729.51
12542,626,2024-07-25T14:37:27,cancelled,498.47
12543,2738,2024-02-12T21:28:49,completed,240.44
12544,3756,2025-04-03T19:56:39,completed,27.62
12545,4223,2025-11-14T12:58:59,completed,80.71
12546,2750,2024-03-19T08:29:55,completed,262.75
12547,1088,2024-03-19T03:56:28,completed,467.35
12548,260,2025-07-03T05:04:19,completed,9.61
12549,4465,2024-06-30T08:26:05,completed,182.98
12550,3864,2025-01-23T16:31:30,completed,990.3
12551,2650,2024-11-23T19:36:06,completed,440.56
12552,3952,2023-12-20T00:51:10,completed,1240.12
12553,4293,2025-02-26T09:28:38,completed,104.46
12554,1660,2025-06-17T07:36:45,completed,254.92
12555,1531,2025-06-21T08:20:28,completed,819.4
12556,105,2025-02-03T14:09:10,completed,28.28
12557,4915,2024-11-30T20:22:06,completed,667.44
12558,432,2024-03-24T11:10:04,completed,535.04
12559,289,2025-06-28T08:40:28,completed,285.62
12560,2723,2024-09-25T21:48:48,completed,416.7
12561,1375,2024-06-13T19:35:16,completed,79.39
12562,1545,2025-09-30T10:54:46,completed,319.47
12563,1822,2025-11-22T01:53:44,completed,450.15
12564,747,2025-02-16T06:17:32,completed,129.51
12565,2271,2024-10-09T04:34:00,completed,413.23
12566,4639,2024-05-05T03:30:50,completed,1110.75
12567,260,2024-04-18T13:26:57,cancelled,734.52
12568,4880,2024-04-13T23:54:34,completed,199.21
12569,4286,2024-09-13T00:44:05,completed,383.22
12570,3405,2024-01-27T20:18:41,cancelled,1158.46
12571,191,2024-12-17T10:09:53,completed,71.45
12572,3466,2025-09-12T03:34:08,completed,46.7
12573,1411,2024-07-17T01:12:49,completed,169.26
12574,655,2025-08-05T10:53:09,completed,1633.21
12575,1888,2024-03-19T03:05:48,cancelled,275.52
12576,1626,2024-04-20T06:16:21,completed,406.19
12577,970,2024-07-10T02:39:32,completed,682.73
12578,2129,2023-12-09T00:39:30,completed,220.1
12579,4126,2024-06-21T00:07:16,completed,677.08
12580,1388,2025-09-04T16:36:31,returned,75.86
12581,2770,2025-10-19T12:04:07,completed,400.89
12582,2544,2025-05-20T03:04:12,completed,1525.45
12583,640,2025-04-12T16:21:04,completed,159.13
12584,4770,2025-05-04T05:53:13,completed,325.82
12585,2474,2024-05-12T08:51:24,completed,119.69
12586,3499,2024-04-10T01:29:46,completed,466.06
12587,1470,2024-10-18T18:38:29,completed,480.89
12588,3896,2024-02-13T14:02:08,completed,147.58
12589,3129,2024-02-19T22:57:37,cancelled,338.42
12590,1880,2025-01-15T14:20:35,completed,1471.26
12591,1326,2025-09-01T15:04:39,completed,1539.74
12592,3527,2025-03-25T04:08:33,completed,857.4
12593,341,2024-01-07T06:06:44,completed,381.25
12594,4361,2023-12-25T16:39:02,completed,1133.99
12595,1782,2024-04-25T14:50:13,cancelled,207.74
12596,4367,2024-07-22T10:25:31,cancelled,293.53
12597,4273,2024-09-20T07:32:45,completed,1102.45
12598,3697,2025-01-09T14:15:55,completed,749.85
12599,1520,2024-10-28T09:53:24,cancelled,1259.01
12600,4075,2024-02-13T05:25:23,completed,288.64
12601,54,2025-05-15T04:36:19,completed,566.76
12602,2641,2024-09-19T11:14:16,completed,195.64
12603,4948,2024-05-13T05:52:16,completed,613.62
12604,4404,2024-01-06T04:48:45,completed,336.24
12605,3977,2024-12-01T00:30:04,completed,521.94
12606,1027,2023-12-07T11:34:12,completed,371.29
12607,3309,2024-03-23T03:12:55,completed,152.03
12608,1479,2025-01-25T08:57:43,completed,199.16
12609,239,2024-10-03T08:25:46,completed,911.61
12610,3175,2024-11-10T15:20:45,completed,1205.52
12611,2491,2025-05-20T13:32:04,completed,210.99
12612,3212,2025-04-18T04:55:12,completed,231.77
12613,535,2024-04-08T01:50:47,cancelled,88.04
12614,573,2024-01-10T17:29:31,completed,377.78
12615,2650,2025-11-22T19:34:22,completed,32.96
12616,2199,2025-11-19T11:43:52,completed,393.06
12617,3784,2024-03-24T19:03:16,completed,385.68
12618,3855,2025-07-25T06:10:22,cancelled,258.82
12619,4163,2023-12-25T11:05:35,completed,601.22
12620,3982,2023-12-22T20:38:15,completed,241.03
12621,3226,2025-03-03T23:13:51,completed,144.13
12622,4587,2024-08-14T12:51:50,completed,679.36
12623,1952,2025-07-25T13:34:08,completed,509.38
12624,4212,2025-08-04T15:42:52,completed,103.58
12625,2011,2024-05-29T19:33:21,completed,977.4
12626,3190,2024-09-26T19:14:06,completed,549.96
12627,4906,2025-10-21T23:30:31,completed,1285.23
12628,1637,2025-08-12T13:12:24,completed,319.29
12629,3925,2024-10-14T19:21:26,completed,135.53
12630,2912,2025-06-10T12:32:12,completed,198.34
12631,406,2024-03-12T10:34:25,completed,364.9
12632,1311,2024-01-21T14:14:43,cancelled,1819.72
12633,1211,2025-02-13T20:35:49,completed,529.36
12634,2927,2024-09-03T02:03:47,completed,869.89
12635,3749,2024-04-28T20:39:50,completed,54.83
12636,1444,2024-10-11T01:14:14,completed,968.63
12637,1827,2025-01-23T11:12:59,completed,343.46
12638,2925,2025-02-23T07:06:39,completed,365.94
12639,4132,2023-12-22T09:04:30,completed,366.49
12640,2899,2023-12-05T21:51:43,completed,734.65
12641,2871,2024-08-17T10:38:18,completed,469.3
12642,2843,2024-11-23T05:15:08,cancelled,892.0
