order_item_id,order_id,product_id,quantity,unit_price
14392,8886,398,1,298.14
14393,8887,145,1,80.41
14394,8888,453,3,224.05
14395,8888,215,1,243.78
14396,8888,373,1,141.14
14397,8889,203,3,57.88
14398,8890,160,1,117.21
14399,8890,36,3,476.09
14400,8890,235,1,358.55
14401,8891,491,1,231.68
14402,8891,19,1,147.47
14403,8892,82,1,425.88
14404,8893,345,1,453.9
14405,8894,461,1,102.17
14406,8895,388,1,408.66
14407,8896,418,1,95.61
14408,8896,458,1,204.05
14409,8896,433,1,206.74
14410,8896,217,1,476.71
14411,8897,341,1,13.82
14412,8898,393,1,465.64
14413,8899,419,1,331.56
14414,8900,287,1,38.24
14415,8900,491,3,482.42
14416,8901,363,1,178.62
14417,8902,125,2,50.62
14418,8903,27,1,396.24
14419,8904,271,1,106.38
14420,8904,411,1,329.55
14421,8904,430,1,425.01
14422,8905,123,1,108.81
14423,8906,37,3,170.77
14424,8907,225,1,217.21
14425,8908,389,1,378.31
14426,8909,333,1,481.32
14427,8909,197,1,80.99
14428,8910,286,1,177.09
14429,8911,258,2,171.97
14430,8911,227,1,151.97
14431,8912,477,1,69.26
14432,8912,277,1,360.79
14433,8913,236,1,270.0
14434,8914,52,1,310.75
14435,8915,390,1,348.33
14436,8916,2,1,300.11
14437,8917,64,1,337.21
14438,8917,264,1,236.42
14439,8918,402,1,429.12
14440,8919,308,1,27.84
14441,8920,270,1,62.92
14442,8920,196,1,440.78
14443,8921,262,2,143.32
14444,8921,319,1,262.85
14445,8921,329,1,195.56
14446,8921,498,1,198.5
14447,8922,58,1,216.54
14448,8923,80,2,382.11
14449,8924,94,1,109.89
14450,8924,163,1,250.92
14451,8925,314,1,320.72
14452,8926,437,2,419.96
14453,8926,228,1,207.55
14454,8926,206,1,386.49
14455,8927,373,1,235.27
14456,8928,6,1,130.81
14457,8929,1,2,198.95
14458,8930,219,1,272.71
14459,8930,193,1,158.49
14460,8931,206,1,407.88
14461,8931,10,1,37.48
14462,8931,359,2,249.66
14463,8931,184,1,112.75
14464,8932,332,1,106.48
14465,8932,286,1,48.71
14466,8932,436,1,179.82
14467,8933,273,1,336.8
14468,8934,457,1,394.13
14469,8935,469,2,36.3
14470,8936,453,3,400.61
14471,8937,382,3,97.52
14472,8937,184,1,287.51
14473,8938,182,1,378.45
14474,8939,209,1,298.64
14475,8939,388,1,30.61
14476,8940,11,1,402.32
14477,8940,346,1,39.13
14478,8940,477,1,288.81
14479,8941,261,1,374.25
14480,8942,418,3,445.43
14481,8943,120,1,95.59
14482,8944,482,1,204.45
14483,8945,365,1,370.42
14484,8946,223,1,194.0
14485,8946,406,1,53.82
14486,8946,22,1,231.27
14487,8946,173,1,42.81
14488,8947,435,2,16.27
14489,8947,392,1,400.19
14490,8948,77,1,108.67
14491,8949,167,1,281.21
14492,8950,434,1,246.71
14493,8951,279,1,27.0
14494,8952,406,2,307.81
14495,8952,137,1,480.75
14496,8953,405,1,183.56
14497,8954,431,1,488.47
14498,8955,360,1,280.83
14499,8956,100,1,449.78
14500,8957,94,1,244.25
14501,8957,103,1,360.21
14502,8957,406,2,65.84
14503,8958,297,2,181.9
14504,8959,149,1,16.2
14505,8959,436,3,174.33
14506,8960,79,1,234.44
14507,8961,81,2,20.44
14508,8962,477,1,154.23
14509,8962,439,1,321.85
14510,8963,407,1,486.44
14511,8964,351,1,368.46
14512,8964,341,1,356.63
14513,8965,102,1,312.09
14514,8965,195,1,460.83
14515,8966,357,3,374.07
14516,8966,417,1,203.35
14517,8967,414,1,106.78
14518,8968,411,1,477.42
14519,8969,16,1,406.28
14520,8970,365,1,160.28
14521,8970,434,3,235.71
14522,8970,359,1,431.22
14523,8971,430,2,42.61
14524,8972,40,1,144.53
14525,8973,308,2,103.61
14526,8974,452,1,157.56
14527,8975,372,1,14.42
14528,8976,316,1,164.0
14529,8977,407,2,280.93
14530,8977,496,1,52.26
14531,8978,72,2,47.36
14532,8978,362,1,227.23
14533,8978,5,1,476.75
14534,8979,37,1,471.51
14535,8980,134,1,272.9
14536,8981,116,1,358.31
14537,8982,326,1,283.78
14538,8982,481,1,439.52
14539,8983,181,1,297.87
14540,8983,470,1,208.06
14541,8984,68,1,249.86
14542,8985,203,1,82.71
14543,8985,32,2,447.93
14544,8986,365,1,475.17
14545,8986,76,1,211.67
14546,8986,281,1,75.53
14547,8986,165,1,405.93
14548,8987,285,1,128.88
14549,8987,240,1,412.42
14550,8988,431,2,115.6
14551,8988,194,1,488.33
14552,8988,108,1,60.91
14553,8989,164,1,26.31
14554,8990,34,1,440.52
14555,8990,387,1,312.33
14556,8990,421,1,152.09
14557,8991,391,1,240.09
14558,8991,112,1,192.04
14559,8992,249,2,80.84
14560,8993,300,2,380.59
14561,8993,182,2,393.7
14562,8993,156,1,286.16
14563,8994,295,1,164.48
14564,8995,312,1,32.75
14565,8995,315,1,196.62
14566,8996,338,1,266.4
14567,8996,437,1,33.46
14568,8996,7,1,308.37
14569,8997,213,1,24.52
14570,8998,190,1,235.0
14571,8999,211,1,311.61
14572,8999,474,1,132.02
14573,8999,144,1,391.5
14574,8999,463,2,228.04
14575,9000,459,1,53.23
14576,9001,319,1,235.82
14577,9001,484,1,477.72
14578,9002,476,1,15.42
14579,9003,1,1,494.77
14580,9004,7,1,154.48
14581,9004,96,2,92.55
14582,9005,148,1,453.1
14583,9006,109,1,167.37
14584,9007,248,1,257.75
14585,9008,125,1,59.49
14586,9008,138,1,328.81
14587,9009,127,1,443.61
14588,9009,379,1,402.43
14589,9009,358,1,366.95
14590,9009,27,1,104.73
14591,9010,368,1,431.74
14592,9010,212,1,466.97
14593,9011,68,1,473.74
14594,9012,258,1,22.03
14595,9012,405,1,264.24
14596,9012,416,1,381.49
14597,9013,145,1,180.41
14598,9013,388,1,189.38
14599,9014,319,1,499.16
14600,9014,81,1,411.93
14601,9015,35,1,438.59
14602,9016,472,1,46.82
14603,9017,432,1,97.53
14604,9018,60,1,171.34
14605,9018,255,1,477.51
14606,9018,288,1,201.39
14607,9018,63,1,357.06
14608,9019,373,1,58.64
14609,9019,430,1,227.62
14610,9020,452,1,447.63
14611,9020,496,2,266.32
14612,9021,75,2,395.28
14613,9022,49,3,309.89
14614,9023,141,1,464.56
14615,9024,411,1,350.48
14616,9025,43,1,25.55
14617,9025,221,2,188.96
14618,9025,256,1,486.22
14619,9026,144,1,38.27
14620,9027,417,1,162.95
14621,9028,95,1,70.04
14622,9029,336,3,21.58
14623,9030,350,1,409.72
14624,9031,75,1,361.31
14625,9032,399,1,350.53
14626,9033,446,1,151.51
14627,9034,169,1,488.67
14628,9035,252,1,149.22
14629,9036,374,3,270.04
14630,9036,138,2,187.88
14631,9036,118,2,76.85
14632,9037,433,3,57.52
14633,9038,284,2,160.58
14634,9039,418,2,130.31
14635,9040,79,1,246.29
14636,9041,205,2,78.58
14637,9041,360,1,84.57
14638,9042,318,2,199.2
14639,9043,461,1,55.22
14640,9044,459,1,329.64
14641,9045,26,1,63.42
14642,9046,256,2,284.73
14643,9047,41,1,117.61
14644,9048,264,2,459.83
14645,9049,337,2,219.96
14646,9050,425,1,136.91
14647,9051,420,1,264.16
14648,9051,335,1,317.62
14649,9051,160,1,72.41
14650,9051,175,1,139.92
14651,9052,182,1,214.32
14652,9053,169,2,249.26
14653,9054,482,3,474.4
14654,9054,176,1,161.43
14655,9054,139,1,235.76
14656,9054,277,3,455.31
14657,9055,276,3,278.63
14658,9056,201,1,166.28
14659,9056,492,1,173.74
14660,9057,1,1,328.12
14661,9058,452,1,219.98
14662,9058,358,1,92.41
14663,9059,95,1,262.37
14664,9060,70,1,399.21
14665,9061,437,1,269.41
14666,9061,447,1,255.84
14667,9061,51,1,132.22
14668,9062,257,1,81.7
14669,9062,59,1,392.68
14670,9062,240,1,89.35
14671,9063,233,1,124.35
14672,9064,49,1,324.33
14673,9065,479,1,348.82
14674,9065,409,1,145.41
14675,9066,100,1,420.77
14676,9066,82,1,432.75
14677,9066,323,1,189.96
14678,9067,497,1,260.46
14679,9068,498,1,375.05
14680,9069,166,1,100.79
14681,9070,407,1,238.87
14682,9070,166,2,62.64
14683,9071,71,1,280.46
14684,9072,298,1,125.9
14685,9072,410,1,50.76
14686,9072,474,1,392.49
14687,9073,448,1,309.79
14688,9073,139,1,369.0
14689,9074,76,1,469.67
14690,9075,72,1,231.23
14691,9075,496,1,5.21
14692,9076,407,1,132.0
14693,9076,271,1,273.21
14694,9077,499,1,227.76
14695,9078,83,2,198.32
14696,9078,461,1,22.1
14697,9078,498,3,59.89
14698,9079,352,2,304.11
14699,9080,164,1,367.3
14700,9080,469,1,72.89
14701,9080,493,2,185.52
14702,9081,127,1,376.54
14703,9082,130,1,488.41
14704,9082,465,1,27.29
14705,9083,319,1,346.77
14706,9083,169,2,454.4
14707,9083,240,1,66.15
14708,9084,378,1,404.15
14709,9084,354,1,172.9
14710,9085,463,2,206.95
14711,9085,221,1,193.61
14712,9086,175,1,296.58
14713,9087,96,3,270.84
14714,9088,213,2,256.12
14715,9088,337,1,369.66
14716,9089,216,1,373.17
14717,9089,298,1,130.85
14718,9089,325,2,238.24
14719,9090,139,1,379.38
14720,9090,354,1,398.22
14721,9091,456,1,286.06
14722,9092,65,1,12.32
14723,9093,104,1,364.8
14724,9094,290,1,344.79
14725,9094,323,1,68.2
14726,9095,63,2,80.66
14727,9095,354,1,411.63
14728,9095,122,1,237.96
14729,9096,445,1,211.32
14730,9097,306,1,323.21
14731,9098,283,1,119.18
14732,9099,419,1,479.83
14733,9100,62,1,387.46
14734,9101,167,1,261.55
14735,9102,222,1,320.29
14736,9103,269,1,168.76
14737,9104,2,1,304.75
14738,9104,128,1,314.51
14739,9105,281,1,132.72
14740,9105,393,1,172.64
14741,9106,233,1,106.42
14742,9106,262,1,230.71
14743,9106,38,1,153.47
14744,9107,215,1,280.67
14745,9108,84,1,54.04
14746,9109,164,1,437.97
14747,9110,481,1,133.65
14748,9111,3,2,147.86
14749,9112,445,1,62.88
14750,9113,431,1,447.93
14751,9113,450,2,350.46
14752,9114,414,2,44.38
14753,9115,96,1,189.95
14754,9116,260,1,114.15
14755,9117,71,1,292.08
14756,9118,171,1,485.75
14757,9119,367,1,175.32
14758,9120,26,1,337.32
14759,9121,435,2,392.82
14760,9121,157,2,475.11
14761,9122,291,1,249.44
14762,9123,118,1,108.27
14763,9123,180,1,369.55
14764,9124,444,2,491.77
14765,9125,450,1,231.69
14766,9126,333,1,309.85
14767,9127,155,1,441.78
14768,9128,95,1,30.42
14769,9128,458,1,65.06
14770,9129,61,2,133.39
14771,9129,214,1,49.07
14772,9129,453,1,467.19
14773,9130,38,1,218.1
14774,9131,166,1,347.51
14775,9132,250,1,60.3
14776,9132,466,1,235.09
14777,9133,171,2,445.94
14778,9134,4,2,440.15
14779,9135,379,1,117.77
14780,9135,315,1,378.03
14781,9136,466,1,221.18
14782,9137,258,1,58.37
14783,9137,332,1,39.62
14784,9138,193,1,480.43
14785,9139,11,1,452.53
14786,9140,41,1,487.11
14787,9140,310,1,471.8
14788,9140,380,2,168.41
14789,9140,270,2,41.62
14790,9141,115,2,302.54
14791,9142,69,2,261.07
14792,9143,361,1,203.72
14793,9144,493,1,418.51
14794,9145,54,2,382.59
14795,9145,120,1,213.2
14796,9146,227,2,465.25
14797,9146,3,1,352.25
14798,9146,346,1,10.02
14799,9147,21,1,345.66
14800,9147,341,3,412.52
14801,9148,462,2,478.17
14802,9148,489,1,336.29
14803,9149,252,1,373.03
14804,9149,469,1,378.91
14805,9149,81,1,493.19
14806,9150,171,1,132.96
14807,9151,38,1,187.21
14808,9152,131,2,122.82
14809,9153,260,1,158.13
14810,9153,198,1,153.77
14811,9153,197,1,16.56
14812,9153,407,2,326.76
14813,9154,28,2,147.02
14814,9155,209,2,154.19
14815,9156,238,1,333.22
14816,9157,7,3,265.24
14817,9157,104,2,142.51
14818,9157,337,1,270.49
14819,9157,413,1,167.34
14820,9158,418,1,310.89
14821,9158,264,1,274.7
14822,9159,351,1,19.91
14823,9159,27,1,6.82
14824,9159,169,1,495.92
14825,9159,296,2,239.67
14826,9160,222,2,452.45
14827,9160,312,1,154.23
14828,9160,499,1,418.37
14829,9160,59,2,293.26
14830,9161,257,1,245.88
14831,9162,431,1,435.25
14832,9163,97,2,239.48
14833,9163,66,2,334.64
14834,9163,372,1,67.7
14835,9163,494,1,21.5
14836,9164,161,1,267.38
14837,9165,158,1,183.09
14838,9165,92,1,188.76
14839,9166,277,1,410.6
14840,9167,350,1,428.18
14841,9168,27,1,263.6
14842,9168,296,2,358.66
14843,9169,121,1,333.18
14844,9169,421,1,334.37
14845,9169,307,1,394.46
14846,9170,483,1,125.03
14847,9171,233,2,146.64
14848,9172,272,1,477.77
14849,9172,86,1,452.63
14850,9173,140,1,158.88
14851,9174,425,1,212.0
14852,9174,361,1,386.15
14853,9175,225,1,242.39
14854,9176,108,1,297.95
14855,9176,149,1,242.63
14856,9176,227,1,200.01
14857,9177,371,1,81.18
14858,9178,268,1,82.38
14859,9179,100,3,221.31
14860,9179,148,1,369.84
14861,9179,409,1,133.86
14862,9180,386,1,318.13
14863,9180,334,1,339.3
14864,9180,460,3,188.73
14865,9180,43,1,35.12
14866,9181,474,1,282.29
14867,9181,45,1,62.92
14868,9181,44,1,380.88
14869,9182,335,1,276.59
14870,9183,115,2,101.39
14871,9183,184,1,164.71
14872,9184,306,1,10.47
14873,9185,326,1,377.49
14874,9186,89,2,424.7
14875,9187,418,1,402.13
14876,9188,45,1,354.55
14877,9188,12,2,372.88
14878,9188,44,1,317.4
14879,9189,342,1,180.63
14880,9190,370,2,162.72
14881,9190,420,1,424.01
14882,9191,244,1,441.72
14883,9192,495,1,129.2
14884,9193,86,3,117.3
14885,9193,318,1,75.84
14886,9193,354,2,409.28
14887,9194,359,1,300.66
14888,9194,302,1,31.83
14889,9195,41,1,476.14
14890,9196,36,1,34.58
14891,9196,495,1,43.33
14892,9197,295,1,268.71
14893,9197,375,1,387.99
14894,9197,330,2,314.56
14895,9198,286,1,189.18
14896,9198,140,1,141.18
14897,9199,164,3,89.34
14898,9199,373,1,480.92
14899,9200,429,1,207.46
14900,9201,302,1,453.02
14901,9202,334,1,136.62
14902,9202,442,1,264.02
14903,9203,317,1,290.81
14904,9203,261,1,96.45
14905,9204,99,2,21.8
14906,9204,160,1,143.42
14907,9205,158,1,283.38
14908,9205,431,1,449.19
14909,9206,421,1,200.67
14910,9207,94,2,82.82
14911,9207,235,2,60.66
14912,9208,202,1,88.35
14913,9209,211,1,28.76
14914,9210,341,1,340.68
14915,9211,246,1,334.1
14916,9212,245,1,313.6
14917,9212,267,1,15.91
14918,9212,239,2,139.5
14919,9213,436,1,205.11
14920,9214,97,1,298.81
14921,9215,39,1,69.08
14922,9215,310,1,165.58
14923,9216,259,1,463.53
14924,9217,420,1,77.57
14925,9217,387,1,73.68
14926,9218,89,2,141.0
14927,9218,362,1,410.02
14928,9218,267,2,150.87
14929,9219,294,1,125.27
14930,9220,434,1,163.58
14931,9220,387,1,252.34
14932,9220,158,2,17.72
14933,9221,70,1,214.38
14934,9222,93,1,283.54
14935,9223,20,1,469.82
14936,9224,33,1,293.03
14937,9225,58,1,19.95
14938,9226,5,1,198.38
14939,9226,15,1,151.62
14940,9227,255,1,479.31
14941,9228,455,1,430.95
14942,9229,305,1,132.61
14943,9230,162,3,328.91
14944,9230,335,1,455.24
14945,9230,99,2,324.26
14946,9231,369,1,14.46
14947,9232,443,1,112.95
14948,9232,265,1,84.52
14949,9233,468,1,487.65
14950,9234,129,1,278.19
14951,9235,354,2,260.01
14952,9235,88,1,473.65
14953,9236,246,1,31.13
14954,9237,216,1,493.95
14955,9237,494,1,480.94
14956,9238,474,1,171.72
14957,9238,183,1,171.72
14958,9239,143,1,114.22
14959,9240,162,1,155.92
14960,9240,116,1,279.73
14961,9240,80,2,387.21
14962,9240,33,1,21.68
14963,9241,296,1,22.2
14964,9241,155,1,367.94
14965,9242,163,1,360.98
14966,9243,18,1,201.48
14967,9244,297,1,75.88
14968,9245,164,1,420.45
14969,9246,70,1,422.47
14970,9247,256,1,28.74
14971,9248,12,1,74.28
14972,9249,244,1,249.61
14973,9250,297,2,203.88
14974,9251,185,1,224.2
14975,9252,351,1,426.5
14976,9253,205,1,182.33
14977,9254,421,1,382.89
14978,9254,204,1,442.95
14979,9254,333,1,240.78
14980,9254,300,1,331.0
14981,9255,321,1,69.9
14982,9255,182,3,112.25
14983,9256,442,1,40.84
14984,9257,129,1,235.63
14985,9258,27,1,133.77
14986,9258,177,1,110.02
14987,9259,451,1,412.33
14988,9259,355,1,409.68
14989,9259,166,1,288.82
14990,9260,4,1,380.89
14991,9260,137,1,7.67
14992,9261,244,1,66.41
14993,9262,383,1,426.39
14994,9263,469,2,119.92
14995,9263,374,1,280.17
14996,9264,445,1,219.75
14997,9265,388,1,428.18
14998,9266,242,1,346.28
14999,9267,270,1,144.95
15000,9268,61,1,466.58
15001,9268,434,1,328.59
15002,9269,146,2,185.04
15003,9270,390,1,28.38
15004,9271,229,1,17.12
15005,9271,463,1,136.34
15006,9271,489,1,14.62
15007,9272,185,1,141.74
15008,9273,276,1,104.4
15009,9273,31,1,151.49
15010,9273,405,2,32.11
15011,9273,387,1,32.17
15012,9274,97,1,152.16
15013,9275,476,1,461.71
15014,9276,263,1,412.56
15015,9276,292,1,498.48
15016,9277,443,2,270.33
15017,9278,475,1,84.61
15018,9278,288,1,487.97
15019,9278,399,1,177.12
15020,9279,97,2,147.11
15021,9280,489,1,175.34
15022,9281,33,1,358.82
15023,9281,210,1,98.86
15024,9281,8,1,441.05
15025,9282,20,1,415.27
15026,9283,430,1,175.68
15027,9283,134,1,183.63
15028,9283,237,1,270.25
15029,9283,275,1,369.25
15030,9284,373,1,93.21
15031,9284,218,3,413.79
15032,9285,479,1,230.54
15033,9285,469,1,58.75
15034,9285,306,1,398.58
15035,9286,406,1,361.61
15036,9287,95,1,64.37
15037,9287,179,1,460.78
15038,9288,300,1,496.62
15039,9289,88,1,435.33
15040,9290,473,2,302.94
15041,9291,487,1,379.53
15042,9292,308,1,340.08
15043,9292,232,1,418.74
15044,9292,434,1,268.9
15045,9293,249,1,133.61
15046,9293,29,1,274.92
15047,9293,432,1,254.42
15048,9294,130,2,336.75
15049,9295,107,1,381.18
15050,9295,389,1,94.42
15051,9296,373,1,9.74
15052,9297,261,1,402.48
15053,9298,453,1,422.78
15054,9299,499,1,388.59
15055,9300,127,1,54.71
15056,9300,306,2,100.05
15057,9300,51,1,407.76
15058,9300,199,1,226.56
15059,9301,484,3,481.5
15060,9302,325,1,437.51
15061,9302,362,1,301.84
15062,9303,201,1,145.93
15063,9304,330,1,57.68
15064,9305,280,1,494.91
15065,9306,186,2,30.62
15066,9307,400,1,382.58
15067,9307,242,1,420.87
15068,9308,163,1,168.81
15069,9308,406,2,99.68
15070,9308,52,1,356.23
15071,9308,457,2,297.6
15072,9309,404,1,55.47
15073,9310,278,2,445.51
15074,9311,313,2,315.83
15075,9311,44,1,91.26
15076,9311,302,1,78.74
15077,9311,400,2,219.64
15078,9312,480,3,485.34
15079,9312,446,1,248.04
15080,9313,217,1,362.05
15081,9314,35,1,15.66
15082,9314,7,1,490.76
15083,9315,398,1,476.27
15084,9316,12,1,218.26
15085,9316,11,1,479.87
15086,9316,238,1,255.44
15087,9317,154,1,396.38
15088,9318,178,1,226.62
15089,9318,235,1,51.35
15090,9319,483,1,371.84
15091,9319,381,1,287.37
15092,9320,131,1,35.35
15093,9321,248,1,56.16
15094,9322,13,2,146.3
15095,9322,275,2,163.0
15096,9322,324,1,104.7
15097,9323,64,1,195.85
15098,9323,473,2,222.84
15099,9324,39,1,23.18
15100,9324,318,1,453.34
15101,9324,188,1,435.72
15102,9324,3,1,440.91
15103,9325,125,1,321.47
15104,9326,326,1,362.04
15105,9327,299,1,47.02
15106,9328,387,1,103.19
15107,9328,427,1,334.67
15108,9329,424,2,224.04
15109,9330,455,1,451.09
15110,9331,253,2,320.06
15111,9332,35,1,167.09
15112,9333,276,1,110.37
15113,9334,499,1,347.77
15114,9334,442,3,95.57
15115,9335,49,1,158.78
15116,9336,472,3,457.07
15117,9336,108,1,81.15
15118,9337,455,1,74.62
15119,9337,357,1,355.56
15120,9338,239,1,327.29
15121,9339,457,1,276.4
15122,9340,139,1,31.05
15123,9341,322,3,84.53
15124,9342,52,1,26.66
15125,9343,415,3,147.88
15126,9344,403,1,40.34
15127,9345,316,1,52.28
15128,9346,407,1,382.58
15129,9347,368,1,117.36
15130,9347,446,1,201.04
15131,9347,152,1,212.0
15132,9347,50,1,324.51
15133,9348,411,1,455.24
15134,9349,279,1,186.07
15135,9350,148,2,104.75
15136,9351,232,2,354.61
15137,9352,101,1,9.71
15138,9353,161,1,14.88
15139,9353,92,1,286.7
15140,9354,362,1,136.89
15141,9354,121,1,316.83
15142,9355,486,1,46.44
15143,9355,86,2,377.78
15144,9355,190,1,26.62
15145,9356,310,1,175.06
15146,9357,308,1,422.25
15147,9357,176,1,51.47
15148,9358,371,1,339.31
15149,9359,416,1,10.56
15150,9359,275,1,404.57
15151,9359,248,1,134.74
15152,9360,343,1,90.63
15153,9361,339,1,275.25
15154,9361,227,1,118.44
15155,9362,203,1,45.8
15156,9363,14,1,41.12
15157,9364,388,2,126.18
15158,9365,483,2,487.27
15159,9365,228,1,317.26
15160,9366,199,1,442.1
15161,9367,469,3,465.92
15162,9368,125,2,321.77
15163,9368,388,1,490.2
15164,9369,336,3,49.45
15165,9370,464,1,327.03
15166,9371,401,1,187.18
15167,9372,4,1,289.93
15168,9372,293,1,100.83
15169,9373,206,1,200.13
15170,9373,498,1,78.25
15171,9374,270,1,199.81
15172,9375,276,1,255.68
15173,9376,279,1,159.19
15174,9376,90,3,296.79
15175,9377,371,1,369.57
15176,9378,162,1,451.83
15177,9379,444,1,14.33
15178,9380,233,1,418.48
15179,9380,499,1,93.98
15180,9381,261,3,49.46
15181,9382,312,1,428.02
15182,9383,191,2,248.64
15183,9384,285,2,374.45
15184,9385,421,1,211.41
15185,9386,210,1,415.6
15186,9387,82,1,311.37
15187,9388,268,1,431.95
15188,9389,358,2,313.98
15189,9389,257,1,204.27
15190,9389,473,1,88.41
15191,9390,83,1,287.29
15192,9390,203,2,347.11
15193,9391,148,2,314.4
15194,9391,243,1,220.87
15195,9392,90,2,496.46
15196,9393,392,1,428.0
15197,9394,311,1,118.55
15198,9394,138,1,33.05
15199,9394,474,1,175.97
15200,9395,431,1,436.73
15201,9396,168,1,362.24
15202,9397,279,1,119.41
15203,9398,56,1,248.96
15204,9399,440,1,313.88
15205,9400,469,2,55.09
15206,9401,65,1,408.82
15207,9401,24,1,351.26
15208,9401,265,1,478.73
15209,9402,468,1,140.41
15210,9402,241,1,334.07
15211,9403,25,1,432.27
15212,9404,5,1,217.4
15213,9404,100,1,251.83
15214,9405,193,1,141.88
15215,9406,164,1,481.52
15216,9406,309,3,100.55
15217,9407,202,1,370.04
15218,9408,244,1,263.23
15219,9409,421,1,409.1
15220,9409,144,1,255.64
15221,9410,23,1,266.05
15222,9411,215,1,468.58
15223,9412,176,2,399.72
15224,9412,461,1,175.34
15225,9413,491,1,266.54
15226,9413,78,1,6.96
15227,9413,205,1,477.06
15228,9414,197,2,281.24
15229,9415,299,1,157.4
15230,9415,126,1,207.36
15231,9416,206,1,22.7
15232,9417,304,1,403.11
15233,9417,330,1,300.92
15234,9418,117,1,419.34
15235,9419,462,1,342.04
15236,9419,128,1,112.02
15237,9420,330,1,430.22
15238,9421,64,1,229.78
15239,9422,216,2,214.73
15240,9423,289,1,341.22
15241,9424,460,1,324.73
15242,9424,219,1,325.19
15243,9425,253,1,190.92
15244,9425,88,1,320.09
15245,9426,394,1,62.95
15246,9427,45,1,170.97
15247,9428,9,2,245.15
15248,9429,300,2,56.09
15249,9430,40,1,382.12
15250,9431,169,1,49.77
15251,9431,15,1,47.76
15252,9432,190,2,152.09
15253,9432,87,1,128.57
15254,9433,8,1,81.88
15255,9434,301,2,327.43
15256,9434,144,3,6.8
15257,9435,287,1,329.01
15258,9436,172,1,429.42
15259,9437,372,1,495.06
15260,9437,259,1,349.84
15261,9438,421,1,499.86
15262,9439,324,1,125.71
15263,9440,92,2,116.27
15264,9440,280,1,147.47
15265,9440,113,1,132.74
15266,9440,317,1,11.03
15267,9441,98,1,431.72
15268,9442,16,1,225.72
15269,9442,397,1,348.55
15270,9443,439,1,110.22
15271,9444,77,1,223.21
15272,9445,193,1,26.78
15273,9445,295,1,38.92
15274,9445,429,1,347.99
15275,9446,81,1,314.37
15276,9447,381,1,136.18
15277,9448,403,1,190.66
15278,9449,148,2,399.22
15279,9449,279,1,411.3
15280,9450,271,1,115.59
15281,9451,270,1,28.97
15282,9451,235,1,52.72
15283,9451,171,1,233.97
15284,9452,383,1,461.96
15285,9452,335,1,380.55
15286,9453,338,1,331.22
15287,9454,89,1,114.82
15288,9455,282,1,390.45
15289,9455,259,3,448.42
15290,9456,368,1,448.61
15291,9456,312,1,361.34
15292,9456,359,1,182.61
15293,9456,279,1,254.52
15294,9457,239,2,369.01
15295,9457,430,2,20.37
15296,9458,286,1,499.5
15297,9459,278,1,6.02
15298,9460,259,1,140.29
15299,9460,129,1,295.0
15300,9461,102,2,69.32
15301,9462,363,1,234.49
15302,9463,172,2,340.96
15303,9464,400,1,483.9
15304,9464,381,2,136.47
15305,9464,360,1,488.95
15306,9465,495,2,13.32
15307,9465,147,1,293.77
15308,9465,3,1,281.82
15309,9465,108,1,476.05
15310,9466,427,1,120.39
15311,9467,334,1,390.26
15312,9467,89,1,458.22
15313,9467,371,2,85.18
15314,9468,435,1,263.96
15315,9469,92,2,256.1
15316,9469,17,1,38.57
15317,9469,112,1,327.36
15318,9470,88,1,465.94
15319,9471,426,1,490.23
15320,9471,347,1,167.49
15321,9472,352,1,482.64
15322,9473,4,2,464.78
15323,9474,66,1,456.94
15324,9474,20,1,55.95
15325,9475,369,1,127.15
15326,9475,90,1,293.81
15327,9476,221,1,485.82
15328,9477,39,2,329.12
15329,9478,231,1,258.88
15330,9479,206,1,156.21
15331,9480,161,1,286.56
15332,9481,257,1,162.86
15333,9482,385,3,44.27
15334,9483,231,1,418.94
15335,9483,441,1,9.18
15336,9483,152,1,478.58
15337,9484,175,1,80.6
15338,9484,78,1,282.99
15339,9485,88,1,325.39
15340,9486,166,1,214.93
15341,9487,476,1,175.58
15342,9487,19,1,277.56
15343,9488,27,1,301.56
15344,9489,84,2,448.13
15345,9489,217,1,492.54
15346,9489,423,1,465.16
15347,9489,177,1,496.02
15348,9490,297,2,180.34
15349,9490,434,2,311.46
15350,9491,136,1,280.67
15351,9492,406,1,64.75
15352,9493,450,1,447.42
15353,9493,207,1,121.85
15354,9494,134,1,6.94
15355,9494,48,1,244.8
15356,9494,493,1,248.89
15357,9495,387,1,185.99
15358,9496,499,1,37.24
15359,9496,376,2,257.3
15360,9497,311,1,100.23
15361,9498,115,2,261.27
15362,9498,451,1,14.55
15363,9498,408,1,205.91
15364,9499,136,1,415.02
15365,9500,87,2,464.98
15366,9501,5,1,338.42
15367,9502,98,1,225.41
15368,9502,166,1,284.22
15369,9502,38,1,368.36
15370,9503,360,1,456.7
15371,9504,227,1,61.2
15372,9505,407,1,197.48
15373,9506,492,1,138.37
15374,9507,347,1,419.61
15375,9507,388,2,250.0
15376,9507,165,1,490.13
15377,9508,307,2,283.24
15378,9508,436,1,161.31
15379,9509,386,1,457.17
15380,9509,87,1,376.27
15381,9509,123,1,141.99
15382,9510,204,1,316.55
15383,9510,23,1,74.31
15384,9511,256,2,158.7
15385,9511,101,2,156.41
15386,9512,61,1,218.38
15387,9512,337,1,151.9
15388,9513,173,1,263.39
15389,9513,293,1,278.23
